InstrumentID,InstrumentDisplayName,Exchange,Symbol,ISINCode,ISINCountryCode,
3085,iShares IV Public Limited Company - iShares (GBP) Ultrashort Bond UCITS ETF,LSE,ERNE,IE00BCRY6557,GB,
3086,iShares VI Public Limited Company - iShares Global High Yield Corp Bond GBP Hedged UCITS ETF,LSE,GHYS,IE00B8KQFS66,GB,
3087,iShares Public Limited Company - iShares MSCI Europe ex-UK UCITS ETF,LSE,IEUX,IE00B14X4N27,GB,
3088,iShares III Public Limited Company - iShares UK Gilts 0-5yr UCITS ETF,LSE,IGLS,IE00B4WXJK79,GB,
3089,iShares II Public Limited Company - iShares Core UK Gilts UCITS ETF,LSE,IGLT,IE00B1FZSB30,GB,
3090,iShares V Public Limited Company - iShares S&P 500 GBP Hedged UCITS ETF,LSE,IGUS,IE00B3Y8X563,GB,
3091,iShares V Public Limited Company - iShares MSCI Japan GBP Hedged UCITS ETF,LSE,IJPH,IE00B7XYN974,GB,
3092,iShares II Public Limited Company - iShares -· Index-Linked Gilts UCITS ETF,LSE,INXG,IE00B1FZSD53,GB,
3093,iShares II Public Limited Company - iShares Developed Markets Property Yield UCITS ETF,LSE,IWDP,IE00B1FZS350,GB,
3094,iShares Public Limited Company - iShares FTSE 250 UCITS ETF,LSE,MIDD,IE00B00FV128,GB,
3096,ISHARES PHYSICAL METALS PLC ISH,LSE,SGLN,IE00B4ND3602,GB,
3097,iShares III Public Limited Company - iShares Core MSCI Japan IMI UCITS ETF,LSE,SJPA,IE00B4L5YX21,GB,
3098,iShares Public Limited Company - iShares Core -· Corporate Bond UCITS ETF,LSE,SLXX,IE00B00FV011,GB,
3099,Credit Suisse AG - VelocityShares Daily Inverse VIX Short Term ETN,NASDAQ,XIV,US22542D7957,US,
3100,iShares Barclays 1-3 Year Treasry Bnd Fd,Nasdaq,SHY,US4642874576,US,
3101,iShares Barclays 7-10 Year Trasry Bnd Fd,Nasdaq,IEF,US4642874402,US,
3102,PowerShares DB Agriculture Fund,NYSE,DBA,US46140H1068,US,
3103,Teucrium Corn Fund,NYSE,CORN,US88166A1025,US,
3104,Teucrium Wheat Fund,NYSE,WEAT,US88166A5083,US,
3105,United States Gasoline Fund,NYSE,UGA,US91201T1025,US,
3106,PUREFUNDS ISE CYBER SECURITY,NYSE,HACK,US26924G2012,US,
3107,ISHARES INDIA 50 ETF,NASDAQ,INDY,US4642895290,US,
3108,ISHARES MSCI BRIC ETF,NYSE,BKF,US4642866572,US,
3109,ISHARES MSCI WORLD ETF,NYSE,URTH,US4642863926,US,
3110,ISHARES U.S. BROKER-DEALERS,NYSE,IAI,US4642887941,US,
3111,SPDR DOW JONES REIT ETF,NYSE,RWR,US78464A6073,US,
3113,IPATH BLOOMBERG SUGAR SUBIND,NYSE,SGG,US06739H2141,US,
3114,IPATH BLOOMBERG COTTON SUBIN,NYSE,BAL,US06739H2711,US,
3115,IPATH BLOOMBERG COFFEE SUBIN,NYSE,JO,US06739H2976,US,
3116,POWERSHARES WILDERH CLEAN EN,NYSE,PBW,US46137V1347,US,
3117,POWERSHARES AERO & DEFENSE,NYSE,PPA,US46137V1008,US,
3118,ISHARES MSCI SOUTH KOREA CAP,NYSE,EWY,US4642867729,US,
3119,ISHARES LATIN AMERICA 40 ETF,NYSE,ILF,US4642873909,US,
3120,ISHARES MSCI MALAYSIA ETF,NYSE,EWM,US46434G8143,US,
3121,ISHARES MSCI MEXICO CAPPED,NYSE,EWW,US4642868222,US,
3122,ISHARES MSCI TAIWAN CAPPED E,NYSE,EWT,US46434G7723,US,
3123,PROSHARES GERMAN SOV/SUB SOV,NYSE,GGOV,US74348A8898,US,
3124,ISHARES IBOXX INVESTMENT GRA,NYSE,LQD,US4642872422,US,
3125,PIMCO TOTAL RETURN ACTIVE EX,NYSE,BOND,US72201R7750,US,
3126,GUGGENHEIM ENHANCED SHORT DU,NYSE,GSY,US46090A8870,US,
3127,FT-PREFERRED SECUR & INC ETF,NYSE,FPE,US33739E1082,US,
3128,FT TACTICAL HIGH YIELD ETF,NASDAQ,HYLS,US33738D4088,US,
3129,SPDR CITI INTERNATIONAL GOVE,NYSE,WIP,US78464A4904,US,
3130,ISHARES INTERNATIONAL TREASU,NASDAQ,IGOV,US4642881175,US,
3131,VANECK VECTORS INTERNATIONAL,NYSE,IHY,US92189F4458,US,
3132,SPDR BBG BARC INTL CORP BOND,NYSE,IBND,US78464A1512,US,
3133,WISDOMTREE AUSTRALIA & NEW Z,NYSE,AUNZ,US97717W2162,US,
3134,VANECK VECTORS EMERGING MARK,NYSE,HYEM,US92189F3534,US,
3135,GLOBAL X SUPERINCOME PREFER,NYSE,SPFF,US37950E3339,US,
3136,FIRST TRUST SENIOR LOAN ETF,NASDAQ,FTSL,US33738D3098,US,
3137,Horizons Marijuana Life Sciences Index ETF,TSX,HMMJ,CA44054J1012,CA,
3138,iShares Core S&P 500 ETF,NYSE,IVV,US4642872000,US,
3139,iShares Core MSCI EAFE ETF,CBOE,IEFA,US46432F8427,US,
3140,iShares Core U.S. Aggregate Bond ETF,NYSE,AGG,US4642872265,US,
3141,iShares Core MSCI Emerging Markets ETF,NYSE,IEMG,US46434G1031,US,
3142,iShares Core S&P Mid-Cap ETF,NYSE,IJH,US4642875078,US,
3143,iShares Core S&P Small-Cap ETF,NYSE,IJR,US4642878049,US,
3144,iShares Core S&P Total U.S. Stock Market ETF,NYSE,ITOT,US4642871507,US,
3145,iShares Core MSCI Total International Stock ETF,NASDAQ,IXUS,US46432F8344,US,
3146,iShares Core High Dividend ETF,NYSE,HDV,US46429B6636,US,
3147,iShares Core S&P US Growth,NASDAQ,IUSG,US4642876712,US,
3148,iShares Core S&P US Value,NASDAQ,IUSV,US4642876639,US,
3149,iShares Core Dividend Growth ETF,NYSE,DGRO,US46434V6213,US,
3150,iShares Core MSCI Europe ETF,NYSE,IEUR,US46434V7385,US,
3151,iShares Core Total USD Bond Market ETF,NASDAQ,IUSB,US46434V6130,US,
3152,iShares Core 1-5 Year USD Bond ETF,NASDAQ,ISTB,US46432F8591,US,
3153,iShares Core Growth Allocation ETF,NYSE,AOR,US4642898674,US,
3154,iShares Core Moderate Allocation ETF,NYSE,AOM,US4642898757,US,
3155,iShares Core MSCI Pacific ETF,NYSE,IPAC,US46434V6965,US,
3156,iShares Core MSCI International Developed Markets ETF,NYSE,IDEV,US46435G3267,US,
3157,iShares Core Aggressive Allocation ETF,NYSE,AOA,US4642898591,US,
3158,iShares Core International Aggregate Bond ETF,CBOE,IAGG,US46435G6724,US,
3159,iShares Core U.S. REIT ETF,NYSE,USRT,US4642885218,US,
3160,iShares Core Conservative Allocation ETF,NYSE,AOK,US4642898831,US,
3161,iShares Core 10+ Year USD Bond ETF,NYSE,ILTB,US4642894798,US,
3162,iShares Core 5-10 Year USD Bond ETF,NYSE,IMTB,US46435G4174,US,
3163,VIX Short-Term Futures ETN Ipath (B),NYSE,VXX,US06746P6218,US,
4000,ABB Ltd,NYSE,ABBN,US0003752047,US,
4001,Barrick Gold,NYSE,GOLD,CA0679011084,US,
4002,iShares MSCI ACWI Index Fund,NASDAQ,ACWI,US4642882579,US,
4003,Adecoagro S.A.,NYSE,AGRO,LU0584671464,US,
4004,Akamai Technologies,NASDAQ,AKAM,US00971T1016,US,
4005,Akorn,NASDAQ,AKRX,US0097281069,US,
4006,Allegion,NYSE,ALLE,IE00BFRT3W74,US,
4007,Allot,NASDAQ,ALLT,IL0010996549,US,
4008,Affiliated Managers Group,NYSE,AMG,US0082521081,US,
4009,AutoNation,NYSE,AN,US05329W1027,US,
4010,Amira Nature Foods Ltd,NYSE,ANFI,VGG0335L1022,US,
4011,ANSYS,NASDAQ,ANSS,US03662Q1058,US,
4012,Pyxus Internatio,NYSE,AOI,US74737V1061,US,
4013,American Railcar Industries Inc,NASDAQ,ARII,US02916P1030,US,
4014,Audiocodes Ltd,NASDAQ,AUDC,IL0010829658,US,
4015,Axalta Coating Systems,NYSE,AXTA,BMG0750C1082,US,
4016,BlackBerry Limited,NYSE,BB,CA09228F1036,US,
4017,Bitauto Holdings Limited,NYSE,BITA,US0917271076,US,
4018,Brookfield Property Partners L.P.,Nasdaq,BPY,BMG162491077,US,
4020,Banco Santander Chile,NYSE,BSAC,US05965X1090,US,
4021,Anheuser-Busch Inbev Sa,NYSE,BUD,US03524A1088,US,
4022,Bazaarvoice,NASDAQ,BV,US10948C1071,US,
4023,CalAtlantic Group,NYSE,CAA,US1281951046,US,
4024,Caesars Acquisition,NASDAQ,CACQ,US12768T1034,US,
4025,Calix Inc,NYSE,CALX,US13100M5094,US,
4026,Cavium Inc,NASDAQ,CAVM,US14964U1088,US,
4027,China Biologic,NASDAQ,CBPO,KYG215151047,US,
4028,Cerner Corp.,NASDAQ,CERN,US1567821046,US,
4029,Churchill Downs Inc.,NASDAQ,CHDN,US1714841087,US,
4031,CIT Group,NYSE,CIT,US1255818015,US,
4032,Cheetah Mobile Inc.,NYSE,CMCM,US1630751048,US,
4033,CME Group,NASDAQ,CME,US12572Q1058,US,
4034,Chimerix,NASDAQ,CMRX,US16934W1062,US,
4035,Cooper Cos Inc,NYSE,COO,US2166484020,US,
4036,Carters,NYSE,CRI,US1462291097,US,
4037,Uniti Group Inc,NASDAQ,UNIT,US91325V1089,US,
4039,CVR Energy,NYSE,CVI.N,US12662P1084,US,
4040,CVR Refining,NYSE,CVRR,US12663P1075,US,
4041,CyberArk,NASDAQ,CYBR,IL0011334468,US,
4042,Donaldson Company,NYSE,DCI,US2576511099,US,
4043,Diamond Hill Investment Group,NASDAQ,DHIL,US25264R2076,US,
4044,Duluth Holdings Inc.,NASDAQ,DLTH,US26443V1017,US,
4045,Now Inc,NYSE,DNOW,US67011P1003,US,
4046,Dominos Pizza Inc,NYSE,DPZ,US25754A2015,US,
4047,Brinker Intl.,NYSE,EAT,US1096411004,US,
4048,Edgewell Personal Care,NYSE,EPC,US28035Q1022,US,
4049,Enstar Group Limited,NASDAQ,ESGR,BMG3075P1014,US,
4050,Essent Group,NYSE,ESNT,BMG3198U1027,US,
4051,Exa Corp,NASDAQ,EXA,US3006145003,US,
4052,Exar Corp,NYSE,EXAR,US3006451088,US,
4053,Federal-Mogul Corp.,NASDAQ,FDML,US3135494041,US,
4054,FireEye,NASDAQ,FEYE,US31816Q1013,US,
4056,Five9,NASDAQ,FIVN,US3383071012,US,
4057,Flowers Foods,NYSE,FLO,US3434981011,US,
4058,FleetCor Technologies,NYSE,FLT,US3390411052,US,
4059,Fortive Corporation,NYSE,FTV,US34959J1088,US,
4060,FXCM Inc.,NYSE,FXCM,US3026932059,US,
4061,GoDaddy Inc.,NYSE,GDDY,US3802371076,US,
4062,Graham Holdings Co - Class B,NYSE,GHC,US3846371041,US,
4063,CGI Group,NYSE,GIB,CA12532H1047,US,
4064,Gaming and Leisure,NASDAQ,GLPI,US36467J1088,US,
4065,Green Brick Partners,NASDAQ,GRC,US3830821043,US,
4066,Garmin Ltd.,NASDAQ,GRMN,CH0114405324,US,
4067,Globalstar,NASDAQ,GSAT,US3789734080,US,
4068,GW Pharmaceuticals Plc,NASDAQ,GWPH,US36197T1034,US,
4069,Hain Celestial,NASDAQ,HAIN,US4052171000,US,
4070,Herbalife,NYSE,HLF,KYG4412G1010,US,
4071,Herc Holdings,NYSE,HRI,US42704L1044,US,
4072,Hershey Co,NYSE,HSY,US4278661081,US,
4073,Hertz Global Holdings Inc,NYSE,HTZ,US42806J1060,US,
4074,HubSpot,NYSE,HUBS,US4435731009,US,
4075,Interactive Brokers Group,NASDAQ,IBKR,US45841N1072,US,
4076,Intercept Pharma,NASDAQ,ICPT,US45845P1084,US,
4077,Illumina,NASDAQ,ILMN,US4523271090,US,
4078,ChipMOS Technologies,NASDAQ,IMOS,US16965P2020,US,
4079,Imperva,Nasdaq,IMPV,US45321L1008,US,
4080,Incyte Corp.,NASDAQ,INCY,US45337C1027,US,
4081,Infosys Limited,NYSE,INFY,US4567881085,US,
4083,InvenSense,NYSE,INVN,US46123D2053,US,
4084,Ionis Pharmaceuticals,NASDAQ,IONS,US4622221004,US,
4085,Ipg Photonics Corp.,NASDAQ,IPGP,US44980X1090,US,
4086,Ingersoll-Rand plc (Ireland),NYSE,IR,IE00B6330302,US,
4087,Jazz Pharmaceuticals,NASDAQ,JAZZ,IE00B4Q5ZN47,US,
4089,The Kraft Heinz Company,NASDAQ,KHC,US5007541064,US,
4090,Eastman Kodak,NYSE,KODK,US2774614067,US,
4091,Kronos Worldwide Inc,NYSE,KRO,US50105F1057,US,
4092,Multi-Color Corporation,NASDAQ,LABL,US6253831043,US,
4093,Lamar Advertising Company,NASDAQ,LAMR,US5128161099,US,
4094,Layne Christensen Company,NASDAQ,LAYN,US5210501046,US,
4095,Liberty Global A,NASDAQ,LBTYA,GB00B8W67662,US,
4096,Liberty Global C,NASDAQ,LBTYK,GB00B8W67B19,US,
4097,Lions Gate,NYSE,LGF,CA5359192039,US,
4098,Liberty Global PLC LiLAC Class A,NASDAQ,LILA,BMG9001E1021,US,
4099,Linear Technology Corporation,NASDAQ,LLTC,US5356781063,US,
4101,Limoneira Co,NASDAQ,LMNR,US5327461043,US,
4102,Cheniere Energy Inc,Nasdaq,LNG,US16411R2085,US,
4103,Loral Space And Communications,NASDAQ,LORL,US5438811060,US,
4104,Liberty Media Corporation Series A Liberty SiriusXM Common Stock,NASDAQ,LSXMA,US5312294094,US,
4105,Mid-America Apartment,NYSE,MAA,US59522J1034,US,
4106,Moodys Corp.,NYSE,MCO,US6153691059,US,
4107,Media General,NASDAQ,MEG,US58441K1007,US,
4108,MercadoLibre,NASDAQ,MELI,US58733R1023,US,
4109,Welbilt Inc,NYSE,WBT,US9490901041,US,
4110,Makemytrip,NASDAQ,MMYT,MU0295S00016,US,
4111,Monster Beverage Corp,NASDAQ,MNST,US61174X1090,US,
4112,Model N,NYSE,MODN,US6075251024,US,
4113,Middlesex Water Company,NASDAQ,MSEX,US5966801087,US,
4114,MUELLER WATER PRODUCTS,NYSE,MWA,US6247581084,US,
4115,Maxlinear Inc,NYSE,MXL,US57776J1007,US,
4116,National Instruments Corporation,NASDAQ,NATI,US6365181022,US,
4117,New Relic,NYSE,NEWR,US64829B1008,US,
4118,Nielsen N.V.,NYSE,NLSN,GB00BWFY5505,US,
4119,Nuance Communications,NASDAQ,NUAN,US67020Y1001,US,
4120,Northwest Pipe Company,NASDAQ,NWPX,US6677461013,US,
4121,NXP Semiconductors,NASDAQ,NXPI,NL0009538784,US,
4122,Pandora Media,NYSE,P,US6983541078,US,
4123,Pampa Energia S.A.,NYSE,PAM,US6976602077,US,
4124,Palo Alto Networks,NYSE,PANW,US6974351057,US,
4125,Puma Biotechnology Inc,Nasdaq,PBYI,US74587V1070,US,
4126,Pinnacle Foods,NYSE,PF,US72348P1049,US,
4127,PhotoMedex,NASDAQ,PHO,US46137V1420,US,
4128,Power Integrations,NASDAQ,POWI,US7392761034,US,
4129,Pilgrims Pride,NASDAQ,PPC,US72147K1088,US,
4130,Perrigo Company,NYSE,PRGO,IE00BGH1M568,US,
4131,Primo Water Corporation,NASDAQ,PRMW,US74165N1054,US,
4132,PROS Holdings,NYSE,PRO,US74346Y1038,US,
4133,Restaurant Brands International Inc.,NYSE,QSR,CA76131D1033,US,
4134,Quantum Corp.,NYSE,QTM,US7479065010,US,
4135,Red Hat,NYSE,RHT,US7565771026,US,
4136,Transocean LTD,NYSE,RIG,CH0048265513,US,
4138,Roper Technologies Inc,NYSE,ROP,US7766961061,US,
4139,SAExploration Holdings,NASDAQ,SAEX,US78636X8737 ,US,
4140,Spirit Airlines,NYSE,SAVE,US8485771021,US,
4141,SBA Communications Corporation,NASDAQ,SBAC,US78410G1040,US,
4142,Signature Bank,NASDAQ,SBNY,US82669G1040,US,
4143,Service Corp Intl,NYSE,SCI,US8175651046,US,
4144,SolarCity Corporation,NASDAQ,SCTY,US83416T1007,US,
4145,SEI Investments Company,NASDAQ,SEIC,US7841171033,US,
4146,ServiceMaster Global Holdings,NYSE,SERV,US81761R1095,US,
4147,Seattle Genetics,NASDAQ,SGEN,US8125781026,US,
4148,Shopify Inc.,NYSE,SHOP,CA82509L1076,US,
4149,Signet Jewelers Limited (us),NYSE,SIG,BMG812761002,US,
4150,Sigma Designs,NASDAQ,SIGM,US8265651039,US,
4153,Stericycle,NASDAQ,SRCL,US8589121081,US,
4154,Stratasys,NASDAQ,SSYS,IL0011267213,US,
4155,Sensata Technologies Holding N.V.,NYSE,ST,GB00BFMBMT84,US,
4156,Sterling Construction Company Inc,NASDAQ,STRL,US8592411016,US,
4157,Suncor Energy Inc.,NYSE,SU,CA8672241079,US,
4158,Grupo Supervielle S.A.,NYSE,SUPV,US40054A1088,US,
4159,American Outdoor Brands Corp,NASDAQ,AOBC,US02874P1030,US,
4160,Skyworks Solutions,NASDAQ,SWKS,US83088M1027,US,
4161,Synaptics Inc.,NASDAQ,SYNA,US87157D1090,US,
4162,Syntel,NASDAQ,SYNT,US87162H1032,US,
4163,Transdigm Group Incorporated,NYSE,TDG,US8936411003,US,
4164,TiVo Corporation,NASDAQ,TIVO,US88870P1066,US,
4165,TRI Pointe Group,NYSE,TPH,US87265H1095,US,
4166,Tempur Sealy,NYSE,TPX,US88023U1016,US,
4167,Trimble Inc.,NASDAQ,TRMB,US8962391004,US,
4168,Travelport,NYSE,TVPT,BMG9019D1048,US,
4169,Under Armour,NYSE,UA,US9043112062,US,
4170,Ubiquiti Inc,NASDAQ,UI,US90353W1036,US,
4171,USG Corporation,NYSE,USG,US9032934054,US,
4172,Varian Medical Systems,NYSE,VAR,US92220P1057,US,
4173,Viavi Solutions,NASDAQ,VIAV,US9255501051,US,
4174,Vipshop,NYSE,VIPS,US92763W1036,US,
4175,Voltari Corp,NASDAQ,VLTC,US92870X3098,US,
4176,VMware,NYSE,VMW,US9285634021,US,
4177,Verisk Analytics,NASDAQ,VRSK,US92345Y1064,US,
4178,Verisign,NASDAQ,VRSN,US92343E1029,US,
4179,Vertex Pharmaceuticals Incorporated,NASDAQ,VRTX,US92532F1003,US,
4180,Bausch Health Companies Inc,NYSE,BHC,CA0717341071,US,
4181,Vista Outdoor Inc.,NYSE,VSTO,US9283771007,US,
4182,Wayfair Inc.,NYSE,W,US94419L1017,US,
4183,Waters Corporation,NYSE,WAT,US9418481035,US,
4184,WABCO Holdings,NYSE,WBC,US92927K1025,US,
4185,Weatherford International plc,NYSE,WFT,IE00BLNN3691,US,
4186,Willis Towers Watson Public Limited Company,NASDAQ,WLTW,IE00BDB6Q211,US,
4187,Wabash National Corporation,NYSE,WNDW,US83417L1061,US,
4188,58.com Inc,NYSE,WUBA,US31680Q1040,US,
4189,Dentsply Sirona Inc.,NASDAQ,XRAY,US24906P1093,US,
4190,Ixia,NASDAQ,XXIA,US45071R1095,US,
4191,Yelp Inc.,NYSE,YELP,US9858171054,US,
4192,The York Water Company,NASDAQ,YORW,US9871841089,US,
4193,Zendesk,NYSE,ZEN,US98936J1016,US,
4194,Zoetis,NYSE,ZTS,US98978V1035,US,
4195,Lee Enterprises,NYSE,LEE,US5237681094,US,
4196,Boyd Gaming,NYSE,BYD,US1033041013,US,
4197,Six Flags,NYSE,SIX,US83001A1025,US,
4198,W.R Grace,NYSE,GRA,US38388F1084,US,
4199,Wendy's,NASDAQ,WEN,US95058W1009,US,
4200,Legg Mason,NYSE,LM,US5249011058,US,
4201,The Chemours,NYSE,CC,US1638511089,US,
4202,Lazard,NYSE,LAZ,BMG540501027,BMG,
4203,Credit Acceptance,NASDAQ,CACC,US2253101016,US,
4204,Renaissancere Holdings,NYSE,RNR,BMG7496G1033,BMG,
4205,Aon plc,NYSE,AON,GB00B5BT0K07,GB,
4206,CommScope Holding Co Inc,NASDAQ,COMM,US20337X1090,US,
4207,Sally Beauty,NYSE,SBH,US79546E1047,US,
4208,The Dun & Bradstreet,NYSE,DNB,US26483E1001,US,
4209,Post holdings,NYSE,POST,US7374461041,US,
4210,Outfront Media,NYSE,OUT,US69007J1060,US,
4211,Marcus & Millichap,NYSE,MMI,US5663241090,US,
4212,Fastenal Company,NASDAQ,FAST,US3119001044,US,
4213,Cia Cervecerias unidas,NYSE,CCU,US2044291043,US,
4214,Four Corners Property Trust,NYSE,FCPT,US35086T1097,US,
4215,RE/MAX Holdings,NYSE,RMAX,US75524W1080,US,
4216,Blackhawk Network Holdings,NASDAQ,HAWK,US09238E1047,US,
4217,Himax Technologies Inc,NASDAQ,HIMX,US43289P1066,US,
4218,Amplifon,Borsa Italiana,AMP.MI,IT0004056880,IT,
4219,Banca Generali,Borsa Italiana,BGN.MI,IT0001031084,IT,
4220,Banco Bpm,Borsa Italiana,BAMI,IT0005218380,IT,
4221,Brembo,Borsa Italiana,BRE.MI,IT0005252728,IT,
4222,Diasorin,Borsa Italiana,DIA.MI,IT0003492391,IT,
4223,FinecoBank,Borsa Italiana,FBK.MI,IT0000072170,IT,
4224,Italgas,Borsa Italiana,IG.MI,IT0005211237,IT,
4225,Juventus Football Club,Borsa Italiana,JUVE.MI,IT0000336518,IT,
4226,Pirelli & C,Borsa Italiana,PIRC.MI,IT0005278236,IT,
4227,Poste Italiane,Borsa Italiana,PST.MI,IT0003796171,IT,
4228,Recordati,Borsa Italiana,REC.MI,IT0003828271,IT,
4230,Unipol,Borsa Italiana,UNI.MI,IT0004810054,IT,
4231,Royal Dutch ADR,NYSE,RDS.A,US7802592060,US,
4232,Novartis ADR,NYSE,NVS,US66987V1098,US,
4235,BHP Group Ltd ADR,NYSE,BHP,US0886061086,US,
4236,Broadcom Inc,NASDAQ,AVGO,US11135F1012,US,
4237,Vanguard Total Stock Market ETF,NYSE,VTI,US9229087690,US,
4238,Vanguard S&P 500 ETF,NYSE,VOO,US9229083632,US,
4239,AstraZeneca PLC ADR,NYSE,AZN,US0463531089,US,
4240,Rio Tinto PLC ADR,NYSE,RIO,US7672041008,US,
4241,Linde PLC,NYSE,LIN,IE00BZ12WP82,IE,
4242,Petroleo Brasileiro ADR,NYSE,PBR.A,US71654V1017,US,
4243,British American Tobacco PLC ADR,NYSE,BTI,US1104481072,US,
4244,ASML Holding NV,NASDAQ,ASML,USN070592100,US,
4245,DowDuPont Inc,NYSE,DD,US26614N1028,US,
4246,Itau Unibanco Holding ADR,NYSE,ITUB,US4655621062,US,
4247,Enbridge Inc,NYSE,ENB,CA29250N1050,CA,
4248,Vanguard FTSE Developed Market ETF,NYSE,VEA,US9219438580,US,
4249,Ambev ADR,NYSE,ABEV,US02319V1035,US,
4250,Banco Bradesco ADR,NYSE,BBD,US0594603039,US,
4251,Intuitive Surgical Inc,NASDAQ,ISRG,US46120E6023,US,
4252,Vanguard FTSE Emerging Markets,NYSE,VWO,US9220428588,US,
4253,Schlumberger Ltd,NYSE,SLB,AN8068571086,AN,
4254,T-Mobile US Inc,NASDAQ,TMUS,US8725901040,US,
4255,Crown Castle International,NYSE,CCI,US22822V1017,US,
4257,Occidental Petroleum Corp,NYSE,OXY,US6745991058,US,
4258,Vanguard Value ETF,NYSE,VTV,US9229087443,US,
4259,Prologis Inc,NYSE,PLD,US74340W1036,US,
4260,ServiceNow Inc,NYSE,NOW,US81762P1021,US,
4261,Dell Technologies Inc C,NYSE,DELL,US24703L2025,US,
4262,iShares Russell 1000 Growth ETF,NYSE,IWF,US4642876142,US,
4263,Workday Inc A,NASDAQ,WDAY,US98138H1014,US,
4264,Analog Devices Inc,NASDAQ,ADI,US0326541051,US,
4265,Edwards Lifesciences Corp,NYSE,EW,US28176E1082,US,
4266,Prudential Financial Inc,NYSE,PRU,US7443201022,US,
4267,Vanguard Growth ETF,NYSE,VUG,US9229087369,US,
4268,Equinix Inc,NASDAQ,EQIX,US29444U7000,US,
4269,iShares Russell 1000 Value ETF,NYSE,IWD,US4642875987,US,
4270,Public Storage,NYSE,PSA,US74460D1090,US,
4271,Vanguard Total Bond Market ETF,NASDAQ,BND,US9219378356,US,
4272,Carnival Corp,NYSE,CCL,PA1436583006,PA,
4273,Eaton Corp PLC,NYSE,ETN,IE00B8KQN827,IE,
4274,Vanguard Real Estate ETF,NYSE,VNQ,US9229085538,US,
4275,LyondellBasell Industries NV,NYSE,LYB,NL0009434992,NL,
4276,Xilinx Inc,NASDAQ,XLNX,US9839191015,US,
4277,Alexion Pharmaceuticals Inc,NASDAQ,ALXN,US0153511094,US,
4278,Welltower Inc,NYSE,WELL,US95040Q1040,US,
4280,TD Ameritrade Holding Corp,NASDAQ,AMTD,US87236Y1082,US,
4281,Paychex Inc,NASDAQ,PAYX,US7043261079,US,
4283,Sirius XM Holdings Inc,NASDAQ,SIRI,US82968B1035,US,
4284,AvalonBay Communities Inc,NYSE,AVB,US0534841012,US,
4285,Equity Residential,NYSE,EQR,US29476L1070,US,
4286,Atlassian Corp PLC A,NASDAQ,TEAM,GB00BZ09BD16,GB,
4287,Baker Hughes A GE Co,NYSE,BHGE,US05722G1004,US,
4289,Digital Realty Trust Inc,NYSE,DLR,US2538681030,US,
4290,Zimmer Biomet Holdings Inc,NYSE,ZBH,US98956P1021,US,
4291,First Data Corp A,NYSE,FDC,US32008D1063,US,
4292,iShares Edge MSCI Min Vol USA,NYSE,USMV,US46429B6974,US,
4293,Royal Caribbean Cruises Ltd,NYSE,RCL,LR0008862868,LR,
4294,Arista Networks Inc,NYSE,ANET,US0404131064,US,
4295,Vanguard Short-Term Corporate,NASDAQ,VCSH,US92206C4096,US,
4296,Vanguard Short-Term Bond ETF,NYSE,BSV,US9219378273,US,
4297,Archer-Daniels-Midland Co,NYSE,ADM,US0394831020,US,
4298,Vanguard FTSE All-World ex-US,NYSE,VEU,US9220427754,US,
4299,Align Technology Inc,NASDAQ,ALGN,US0162551016,US,
4300,Synchrony Financial,NYSE,SYF,US87165B1035,US,
4301,iShares S&P 500 Growth ETF,NYSE,IVW,US4642873099,US,
4302,Vanguard Intermediate-Term Corp,NASDAQ,VCIT,US92206C8709,US,
4303,DTE Energy Co,NYSE,DTE,US2333311072,US,
4304,Ventas Inc,NYSE,VTR,US92276F1003,US,
4305,IHS Markit Ltd,NASDAQ,INFO,BMG475671050,BM,
4306,Aptiv PLC,NYSE,APTV,JE00B783TY65,JE,
4307,Realty Income Corp,NYSE,O,US7561091049,US,
4308,Concho Resources Inc,NYSE,CXO,US20605P1012,US,
4309,Lululemon Athletica Inc,NASDAQ,LULU,US5500211090,US,
4310,Global Payments Inc,NYSE,GPN,US37940X1028,US,
4311,iShares TIPS Bond ETF,NYSE,TIP,US4642871762,US,
4312,Hewlett Packard Enterprise Co,NYSE,HPE,US42824C1099,US,
4313,Microchip Technology Inc,NASDAQ,MCHP,US5950171042,US,
4314,Boston Properties Inc,NYSE,BXP,US1011211018,US,
4315,TAL Education Group ADR,NYSE,TAL,US8740801043,US,
4316,Ulta Beauty Inc,NASDAQ,ULTA,US90384S3031,US,
4317,KLA Corporation,NASDAQ,KLAC,US4824801009,US,
4318,Vanguard Information Technology,NYSE,VGT,US92204A7028,US,
4319,iShares Russell 1000 ETF,NYSE,IWB,US4642876225,US,
4320,IDEXX Laboratories Inc,NASDAQ,IDXX,US45168D1046,US,
4321,iShares Short Treasury Bond ETF,NASDAQ,SHV,US4642886794,US,
4322,Splunk Inc,NASDAQ,SPLK,US8486371045,US,
4323,Veeva Systems Inc A,NYSE,VEEV,US9224751084,US,
4324,iShares Russell Mid-Cap ETF,NYSE,IWR,US4642874998,US,
4325,American Water Works Co Inc,NYSE,AWK,US0304201033,US,
4326,Cadence Design Systems Inc,NASDAQ,CDNS,US1273871087,US,
4327,IAC/InterActiveCorp,NASDAQ,IAC,US44919P5089,US,
4328,Church & Dwight Co Inc,NYSE,CHD,US1713401024,US,
4329,Synopsys Inc,NASDAQ,SNPS,US8716071076,US,
